count	term
1	황치즈분말 Cheddar cheese powder
1	다진 모짜렐라치즈 Chopped mozzarella c
1	파마산치즈가루 Parmesan cheese powder
1	버터 Butter
1	계란 Egg
1	식용유 Cooking oil
1	설탕 Sugar
1	우유 Milk
1	소금 Salt
1	​큰 둥근 애호박
1	허브소금 두번 톡톡
1	베이컨 두껍게는 12줄
1	두부 대략 240g
1	매운맛굴소스
1	아욱 1줌
1	대파 실파
1	부추 새끼손가락만큼의양
1	조선간장 국간장 밥숟가락
1	감자 주먹사이즈
1	신김치 오징어의 2배
1	배추썬것 수북히 2대접
1	쇠고기썬것
1	소고기 우삼겹
1	오리주물럭
1	연어통스테이크 통조림
1	​ 굴
1	양파 큰거 1/2개
1	후추 취향에 따라
1	불고기맛햄
1	등심돈가스
1	오리훈제슬라이스
1	후레쉬 모짜렐라 치즈
1	쌀밥 약 250ml
1	양파 넣고싶은채소
1	모듬 버섯
1	채소류
1	양배추 크게 1줌 1국그릇
1	진달래꽃
1	쑥잎
1	햄 반개
1	깻잎 5잎
1	남양 크림맛 3층 치즈
1	간장 100cc
1	물 200cc
1	삶은 계란 or구운계란
1	연어통조림 135g
1	깔루아 시럽
1	자숙 문어 작은거
1	까나리액젓멸치액젓
1	데미글라스소스
1	우유 1/2컵
1	생강 마늘 크기로 1개
1	콜라 약1컵
1	파푸리카
1	들기름 2+
1	딸기 작은 것
1	인스턴트 카레 가루
1	큐브 카레 1 조
1	작은냉동새우
1	우엉 약 400g
1	어묵 넙적한거
1	삶은 메추리알20알
1	간장 종이컵반컵
1	물 종이컵반컵
1	메추리알20알
1	소금중간굵은소금
1	햇반 일반 밥 한 공기
1	참치 중간캔
1	토마토소스 2/3국그릇
1	발효식초
1	청피망 다진 것
1	홍피망 다진 것
1	대파 3가닥
1	치킨염지제
1	핫스파이스치킨가루
1	KFC치킨가루
1	초록색 파프리카
1	국거리 돼지고기
1	크래미 8개
1	조미 유부 28개입
1	배추김치 잘게 썬
1	열무김치 잘게 썬
1	밤 선택
1	메밀면 130g
1	돼지고기등심 잡채용
1	붉은마른 실고추
1	호박 고추장
1	황물엿
1	무우 1/3등분
1	배 1/4등분
1	어린잎 넣고싶은채소아무거나
1	통마늘 편썰기
1	양파 채썰기
1	후추 허브솔트 가능
1	아몬드나 땅콩 가루
1	대파 하얀뿌리
1	대파 초록뿌리
1	식용유 파기름낼
1	참기름 마지막
1	작은 소시지
1	핫케익 믹스
1	닭가슴살 슬라이스햄
1	비엔나소시지 꼬치당
1	떡 꼬치당
1	대파 꼬치당
1	전접시
1	사각볼
1	일미채
1	소고기 조미료 생략 가능
1	돼지고기살코기
1	간장 1머그컵
1	소주 1머그컵
1	설탕 1머그컵
1	남은 소고기 고추장볶음
1	딸기잼 등 과일 잼
1	당면 6인분
1	간장 원하는
1	설탕 원하는
1	등갈비 약5인분1400g
1	간장 1.5컵
1	코코아가루제티
1	시금치 약 110g
1	삶은고구마 큰것
1	파인애플 통조림 슬라이스
1	맛타리버섯 한줌
1	당면데치기용 간장
1	잡채양념용 간장
1	물 돼지고기데칠물
1	작은 다시마 큰 1장
1	만두고향만두
1	야채 냉장고에있는것들
1	우유 1/2밥그릇
1	딱새우
1	쌀뜨물 4컵
1	안매운 고춧가루
1	양상추 or치커리
1	생강술 생략가능
1	도토리묵 2사발
1	돼지고기 앞다리살 찌개용 1밥그릇
1	백숙용 닭고기영계
1	케이준시즈닝 카레
1	샤브용 쇠고기
1	시판 칼국수
1	케익시트
1	포장용품
1	코코넛 플레이크
1	설타나
1	주방전자저울
1	보관병
1	훈제연어 레드 140g
1	피자치즈 후라이팬덮을
1	배추 만두
1	수육 육수
1	건미역 넉넉하게
1	생강가루 약간만
1	분식그릇
1	케일 자투리
1	베이킹 파우더 2/3ts
1	쌀엿물엿
1	달걀 노른자 2개+흰자 1개분
1	양파 작은거 큰양파는1/2개
1	오징어 마리당 250g
1	만개한알 육수
1	백설찹쌀 호떡믹스
1	스위트리 자일로스설탕
1	닭가슴살 1/2덩어리
1	무쇠팬
1	쌈무 선택
1	스팸 약 1컵
1	소고기밑간청주
1	홍삼가루
1	갈치젓
1	금귤
1	메추라알
1	스팸 큰거 340g
1	새우젖 다진거
1	우삼겹양지
1	대추씨 우린 물
1	새우젓 1/2~
1	수박속껍질 겉껍질 제거한
1	절일 소금
1	고운소금 조절
1	송송 실파
1	남은 알타리 김치통작은거
1	다진 쇠고기우둔살
1	김치 2줌
1	누룽지 시판용
1	굵은소금 조개해감용
1	다시마&표고버섯 우린물
1	치즈 슬라이스치즈 가능
1	물 생략가능
1	비엔나소세지 작은
1	다시물 4대접
1	밀가루나 전분가루
1	흰 후추
1	소고기볶음고추장
1	햄버거용빵
1	시판용 떡갈비
1	천혜향
1	구운 견과류
1	돼지앞다리살 2덩어리
1	쏭쏭 썰은 김치
1	삶은 뒤 물기를 꽉 짠 시래기
1	맛술 고기가 촉촉할
1	국수 1손
1	생강 손가락 한마디
1	70% 초콜릿
1	청상추 여러장
1	물 종이컵 1/3
1	간장 50ml
1	진미채 한줌
1	다짐 대파
1	물 500CC
1	치즈 김밥치즈 두줄
1	배추김치 먹고싶은
1	당근 얇게썰은것
1	마늘 약간모자라게
1	핫케익믹스 종이컵 두컵반
1	캐슈넛호두
1	크랜베리주스
1	빨간 고추
1	얇게썬부챗살
1	부추뿌리
1	실파 2가닥
1	가마솥
1	소세지빵
1	묵은지 1대접
1	김치 볶아서
1	삶은 단배추 1덩어리
1	그라나파다노 선택
1	무우 600~700g
1	건다시마 5×5cm
1	화이트 쉘초콜릿
1	분유 생략가능
1	말차가루 생략가능
1	코코아가루 생략가능
1	초코칩 생략가능 양껏
1	말차크림 생략가능 양껏
1	팥앙금 생략가능 양껏
1	계란 노른자 흰자 분리
1	시판 육수
1	생크림액체
1	초코칩 취향껏
1	밀 떡 1대접
1	돼지고기다진것
1	전분가루 200g
1	도리닭
1	무화과 잼
1	머스타드 선택가능
1	찜용소고기
1	간배
1	대파 얇은거
1	생 바질잎 바질가루가능
1	발사믹식초 일반식초가능
1	아가베시럽 꿀이나설탕등
1	치즈볶이
1	빨간순대
1	훈제란
1	무파마라면
1	대파 초록부분 있으면 고명
1	도라지 굵은부분
1	파초록색 부분만
1	바닐라에센스 1/2ts
1	베이킹파우더 1/3ts
1	소금 1/8ts
1	고구마 깍뚝썰기한
1	새우 큰것
1	칠갑농산 소면 100g
1	부침가루 수북이
1	어린 무
1	멸치팩 다시다 육수용
1	사각 햄
1	왕란
1	무 1.2kg
1	실파 반줌
1	참치 100g* 2
1	냉이 데친것
1	솔부추다진것
1	파인소프트 T
1	양송이크림스프
1	황태채 100g
1	조미김 김가루
1	닭 마리당 800g
1	깐 땅콩
1	떡 마트에서 파는것추천
1	썬 당근
1	오뎅 마트에서 파는것 마음대로
1	치즈 편의점 100원치즈추천
1	바닐라 익스트렉 2방울
1	끝물 청양고추
1	절임물 물10컵:소금1컵
1	밀가루풀 물1컵:밀가루2큰술
1	식힌 밀가루풀
1	사과 갈은거 배
1	몬스위트 칠리소스
1	국수 500원 동전보다 살짝 크게 움켜쥔
1	무 1국그릇
1	쪽파 대파 1/2대
1	식용금박 소량
1	오일 소량
1	자숙 우렁이
1	표고버섯우린육수
1	안창살
1	고구마줄기 고구마순 1/4단
1	자숙 바지락
1	살사 소스
1	쌀국수분말
1	새송이버섯 약 150g
1	팽이버섯 500원크기
1	양념 1비율
1	소세지 베이컨 2~3줄
1	간장 장조림간장 추천!
1	후추가루 많이
1	로제스파게티소스
1	옥수수콘 작은것 통
1	쇠고기스프
1	들깨가루 1테이블스푼
1	진간장 1테이블스푼
1	들기름 3테이블스푼
1	매실액 1테이블스푼
1	식초 1-2방울
1	홍초 바이탈플러스 석류맛
1	라즈베리 냉동
1	로즈바나나
1	해물 육수팩 멸치
1	간장 이나 마요네즈
1	당근대
1	채소육수 1포
1	물 기호에맞게
1	야채는냉파
1	소금 다진마늘
1	밀가루떡볶이떡
1	우리밀운동본부 통밀가루
1	밥스레드밀 유기농 통밀가루
1	참기름 없어도 무관
1	파스타면 듀럼밀
1	갈아놓은 돼지고기 600g
1	간장 1200g
1	감자칼국수면
1	스파게티면 80g
1	국수 양을 조금 넉넉하게
1	국물
1	떡국 떡 2그릇
1	소고기돼지고기
1	돼지목살 슬라이스 앞다리살
1	멸치 국물
1	콩나물 1냄비
1	새우젓 간맞추기
1	얼그레이tea
1	무가당코코아
1	김치볶음밥
1	마쉬멜로우
1	건과일 그 외 올리고 싶은 건과일
1	불고기용 or샤브샤브용 소고기
1	월계수잎 4~5잎
1	할라피뇨 고추
1	소금 2번
1	느타리버섯 2뭉치
1	소금 좀 많이
1	스팸 185g
1	대파 한 주먹
1	고등어 한마리
1	단호박 900g
1	마른 튀김가루
1	마른다시마 자른것약간
1	참치맛나니
1	매실발사믹 식초
1	굵은소금 시금치 삶을때 사용할것
1	다시마 10 x 10
1	청량고추땡초
1	등푸른생선
1	18 * 8.5*
1	식물성 오일 포도씨유
1	레몬껍질 다진것 1/2개분
1	토핑용크렌베리
1	호박고구마 큰 것
1	날 튀김가루
1	가쓰오부시 우린 물
1	하얀설탕슈가파우더
1	대구 원하는
1	시금치남해초
1	닭 근위닭똥집
1	골뱅이 큰거
1	얼지않은모짜렐라치즈
1	꽂아줄 꽂이
1	시금치 포항초 섬초
1	천연조미료다시마&새우&표고가루
1	건새우 소복하게 2컵
1	물 15컵
1	닭다리살정육
1	마른 미역 1국그릇
1	보리새우 말린것
1	사과 어른주먹크기
1	물엿 평평하게 깍아서
1	돌나무
1	닭가슴살스팸
1	마늘쫑 30cm 30개정도 1묶음짜리
1	순대 약500g
1	망가닥버섯
1	모짜렐라치즈 70g
1	골뱅이 300g
1	느타리버섯 20g
1	달래 10가닥
1	녹말물 전분가루 1 티스푼+따뜻한물
1	칠리오일
1	식빵 or베이글
1	멸치소
1	슈가파우더 취향것조절가능
1	파슬리가루​
1	절단닭
1	6인치 또띠아
1	사과 토핑
1	멸치까나리액젓
1	돼지고기 통 삼겹살
1	물 닭발이잠길
1	소고기간거
1	무 1kg
1	토마토 방울토마토로 대체
1	만두피 또띠아 사용
1	슈가파우더 +여분
1	모닝롤 빵
1	홈그레인머스터드소스
1	미강유 포도씨유
1	물 통조림 캔으로 계량
1	오징어진미채 원하는
1	튀김가루부침개가루
1	돈가스소스 소량
1	쌈장 소량
1	범일국 된장
1	진간장 기호에 따라 가감
1	사이즈 다른 빨대
1	올리고당 1/
1	무우중
1	연어 150~200g 인당
1	아보카도 1인당
1	양상추등 2-3잎
1	회초고추장
1	메추리알 생략가능
1	레드파프리카
1	골뱅이통조림 400g
1	양파와 키위 갈은 즙
1	얼갈이배추 1묶음
1	재방풍나물
1	한국 광어
1	다진 무김치
1	마요네즈 취향것
1	곤약 개봉전
1	통대파 육수용
1	무 4cm두께
1	양념갈비
1	통밀 파스타
1	페퍼론치노 땡초
1	양배추 중간크기
1	식용유 약간
1	다진마늘 약간
1	스파게티 500원동전
1	브로콜리 큰거
1	꼬막 싱싱한
1	맛타리버섯 1덩어리
1	소주고량주
1	멸치 100g
1	고추 70g
1	​시금치
1	소고기 저는 등심 사용
1	먹물 스파게티
1	야채수
1	다시마 멸치액젓
1	수박껍질 국그릇으로 하나
1	고춧가락
1	큰오징어
1	굵은 소금 면삶을때
1	계란큰걸로 흰자 약1/3컵
1	계란 되기조절
1	면삶는 물
1	식용유 대략 조금 넣으시면 되요. 0.7oz
1	통통한무
1	파마산 치즈가루 듬뿍
1	드라이토마토
1	김장김치 길게
1	손질한 국물용 멸치
1	왕교자
1	사각 유부 초밥
1	물 계란과같은양
1	파프리카다진거
1	차슈덥밥그릇
1	가쓰오부시 소량
1	김칫국
1	표고액젓
1	향신료 바질
1	치킨스톡물 물만 넣어도 됩니다
1	물 두번에 나눠서 넣기 2000+
1	돼지 등갈비 2줄 3Kg남짓 7파운드
1	감자 1Kg
1	새송이버섯 굵은거
1	그외 치커리
1	쇠고기부채살
1	백숙 닭
1	밀떡 떡복이떡
1	어묵스프
1	육수다시물
1	피망 부추
1	채썬 양파 1사발
1	채썬 양배추 1사발
1	채썬 애호박 1사발
1	홍합 넉넉히
1	시판용 미트소스
1	엿질금 500g
1	삼겹살 3줄
1	고추장아찌 큰 고추
1	고추장아찌 국물
1	납작당면 1뭉치
1	파프리카 간장
1	곤약 250g
1	대파 20cm 흰부분위주
1	물 1컵
1	올리고당 50ml
1	식초 절임용
1	후랑크 소세지 물에 데친것
1	물 1/3+
1	제티 초코
1	제티 딸기
1	제티 바나나
1	제티 쿠키앤초코
1	습식멥쌀가루
1	청고추 기호에 따라
1	스팸 통조림햄
1	닭안심살 닭가슴살ok
1	르쿠루제팬
1	야채 냉장고속에있는
1	불린검정콩
1	다진새우젓
1	미인 풋고추
1	부추 작게
1	돌미역
1	돼지 or소고기
1	돈까스용 돼지고기 등심
1	당근 옵션
1	간 양파 옵션
1	후추 옵션
1	초록 색소
1	소바 장국
1	들기름 듬뿍
1	소고기 살치살
1	다진 돼지고기 1비율
1	다진 소고기 1비율
1	쪽파 잘게 다진
1	으깬명란젓
1	우리밀 밀가루중력분
1	슬라이스 백아몬드
1	구운김 김밥용김
1	채썬 김장김치
1	크리미 버섯
1	풀 국
1	주꾸미 큰거
1	채 썬 무 1개분
1	소금 1/2+
1	가와지1호
1	잘숙성된김치
1	우유 조금만
1	파프리카당근
1	메추리알 28개입
1	뚜껑있는유리그릇
1	통조림햄슬라이스
1	햇 감자 대.중.소
1	다시다 시판 쇠고기다시다
1	핫초코가루 30g
1	호박줄기
1	멸치양념해놓은것
1	감자 많이
1	초콜릿 다크커버쳐+코팅
1	쿠키크런치
1	밥숟가락 기준입니다
1	판초콜릿
1	썬푹익은 김치
1	참치액 이나 청정원국간장
1	청량고추 취향껏
1	자숙 문어
1	송송 썰은 신김치
1	불고기용 소고기 한우
1	냉동 모듬해물
1	감자 작은거 큰거 하나
1	편의점 우동
1	편의점 치킨 꼬치
1	꽈리고추 약 20개
1	동태머리
1	해물다시다
1	불고기소세지햄
1	미니새송이버섯양송이
1	잘린미역
1	송송 썬 풋고추
1	파슬리분태
1	슬라이스한 블랙올리브
1	생크림소금
1	전분 T
1	부침가루 T
1	지리멸
1	얼갈이 배추4포기
1	닭다리살 500~600g
1	킹크랩 게맛살 큰 거
1	물 그릇 크기별로 조절
1	엿기름물 + 물
1	양배추 한공기 3잎
1	굴소소
1	소고기채끝등심
1	시레기 1묶음
1	납작한 오뎅
1	청파프리카피망
1	마늘종 1Kg
1	설탕 매실청
1	통깨 간 것
1	파프리카 3가지색
1	오이피클 오이
1	참치 작은캔 1캔
1	간장진간장
1	샌드위치용 식빵 1묶음
1	설탕 간장이랑동량
1	새싹아채
1	불고기양념장
1	대파 가득
1	어묵맛대장
1	크라비아
1	라오깐마 고추기름
1	양념소고기
1	사골곰탕 1팩
1	손질한 쭈꾸미
1	홍고추 다진거
1	매운 라면
1	드라이 오레가노
1	계란 약 54g
1	오레오 12개
1	생크림무가당
1	머스코바도설탕
1	그릭요거트 선택
1	불고기양념
1	불고기 양념
1	﻿다진 마늘 ﻿
1	고춧가루 ﻿
1	참기름 ﻿
1	리코타치즈 크게
1	참치액 치킨스톡
1	통조림 밤
1	파프리카빨강 노랑 초록
1	중간 사이즈 새우
1	다시마 선택재료
1	카놀라유 200ml
1	수박 속껍질
1	머위 잎
1	노란 치즈
1	하얀 치즈
1	두부참치 쌈장
1	쌀뜨물 없어도됨
1	수제비 없어도됨
1	꽃게 손질한것
1	무 손톱* 4높이
1	진공순대
1	소고기안심 다진것
1	피자치즈​
1	콩나물 1줌
1	단감 중간 사이즈
1	돼지고 목살
1	청주 선택
1	김 도시락김
1	순두부 202g
1	무우 손가락
1	애호박 손가락
1	양배추와 적채 채썰어
1	삶은 무
1	동태 사이즈가 작아요
1	밀가루 *감자와 밀가루 비율 1: 1
1	건더기용채소 당근 애호박 감자
1	밥 1/
1	고춧가루 취향에 따라 준비 1/
1	파마산 기호에맞게
1	머위나물 1소쿠리
1	전분 부침가루
1	삶은백 골뱅이
1	조림용 알감자 1200g
1	콩나물숙주
1	대패삼겹살 불고기용
1	양파양송이버섯
1	호박등 각종 없음 생략
1	오렌지 말린것
1	호두 간것
1	통감자 작은거
1	8호 또띠아
1	미나리 줄기 부분
1	순두부 1대접
1	멸치 디포리
1	고추기름 고춧가루1큰술 참기름
1	청정원스파게티면 사진참고
1	로제소스 1병
1	파스타면 2인분
1	바질가루 소량
1	소고기 우둔살
1	깐메추리알 300g
1	청양고추 빨강
1	청양고추 초록
1	소금 고기밑간용 소량
1	후추 고기밑간용 소량
1	가와지 쌀
1	무 나박썰기 한것
1	쌀뜨물 1그릇
1	베이컨 작은 사이즈
1	호박 4cm 반달모양으로 손질
1	오이 6cm
1	활전복
1	고구마 350g
1	사과 작은 사이즈
1	피방
1	마늘장아찌
1	영계닭
1	제육볶음용 고기
1	참치 중
1	꽁치톰조림
1	찰순대
1	​가지
1	올리고당 1소주잔
1	고운면포
1	풋고추 or꽈리고추
1	대파 쫑쫑썰어
1	메밀생면
1	생낫또
1	샐러리 작은것
1	풋고추 큰사이즈
1	아이스크림 콘
1	송송 썬 쑥갓
1	통항정살
1	생그림
1	멸치大
1	순대 1국그릇
1	묵은지 신김치
1	떡국 떡 1컵
1	육공방 브라운스모크
1	닭볶음탕용 닭 1000g
1	만두피 300g
1	양파 작은사이즈1개분량
1	케일 다듬은 후 크게6줌
1	청크 초콜릿
1	크로아상
1	브로콜리 등 집에 있는 야채
1	어린이용 잔멸치
1	최상급 블루 아가베시럽
1	다진 빨간고추
1	콩나물1봉지
1	동원 어묵 305g
1	동원 미앤미 소시지
1	도넛가루
1	묻혀줄설탕
1	치킨스톡가쓰오부시
1	자숙연근
1	올리고당쌀올리고당
1	﻿대패 삼겹살
1	닭 845g
1	골뱅이캔 큰거
1	스테이크용 소고기 등심
1	등갈비양념
1	캡사이신소스 조절가능
1	청양고추 조절가능
1	들기름 마지막에
1	바닐라에센스 2방울
1	키위 껍질깐것4~5개분량 300g
1	키위 토핑용
1	파스타콘킬리에
1	양파 찹
1	올리브 절 인물
1	물 통조림 1캔
1	묵은지익은 김치
1	통조림 참치 큰것
1	황태 한줌
1	바닐라오일 1방울
1	얼린생블루베리
1	통갈비삼겹
1	가지 1개
1	남은 소주
1	깻잎 큰묶음
1	얼음`
1	골뱅이 캔 소
1	쫄면 사리
1	삶은 시래기 물기를 꼭 짠 무게
1	파슬리 후레이크
1	튀김가루 3+
1	애기고추
1	김치 4잎
1	양념 소금
1	순대 250g
1	고향만두
1	데침용 굵은소금
1	체다치즈흰색
1	체다치즈주황색
1	생닭8호 700g
1	캔맥주 500ml
